transaction_id,event_ts,customer_id,merchant_id,channel,transaction_amount_usd,txn_country,txn_hour,device_risk_score,new_device_flag,velocity_1h,velocity_24h,geo_distance_km,merchant_risk_score,is_night_flag,alert_generated,fraud_label,triage_score,priority_tier,investigation_sla_hours,manual_review_outcome
T103776,2025-02-04 21:20:00,C103776,M103776,Card Present,173.53,GB,16,0.239,1,2,5,2457.8,0.121,0,1,0,46.1,Medium,12,False Positive
T103777,2025-04-04 12:13:00,C103777,M103777,Card Present,378.46,NG,2,0.085,0,1,4,1475.6,0.483,1,1,1,59.8,Medium,12,Confirmed Fraud
T103778,2025-04-01 09:00:00,C103778,M103778,P2P,148.57,IN,3,0.301,0,0,3,3761.2,0.388,1,1,0,52.9,Medium,12,False Positive
T103779,2025-01-28 03:05:00,C103779,M103779,Card Present,358.48,NG,4,0.102,0,4,6,2886.6,0.16,1,1,0,51.6,Medium,12,Cleared
T103780,2025-03-05 00:03:00,C103780,M103780,P2P,29.79,AE,14,0.071,1,3,4,676.8,0.528,0,1,0,36.4,Review Later,48,False Positive
T103781,2025-04-06 21:12:00,C103781,M103781,Card Present,85.91,DE,4,0.112,1,0,1,4058.1,0.073,1,1,0,37.5,Review Later,48,False Positive
T103782,2025-04-21 11:37:00,C103782,M103782,Online Banking,69.72,GB,2,0.351,0,4,5,1714.0,0.137,1,1,0,40.2,Medium,12,Cleared
T103783,2025-02-11 04:59:00,C103783,M103783,Card Not Present,72.96,IN,1,0.476,1,0,3,23.9,0.721,1,1,0,42.2,Medium,12,Cleared
T103784,2025-03-03 06:10:00,C103784,M103784,Card Present,25.68,AE,9,0.266,1,5,8,32.9,0.145,0,1,0,13.6,Review Later,48,False Positive
T103785,2025-01-23 04:57:00,C103785,M103785,Card Present,306.23,IN,15,0.256,0,1,1,2508.4,0.148,0,1,1,52.2,Medium,12,Blocked
T103786,2025-03-30 17:45:00,C103786,M103786,P2P,814.65,AE,6,0.166,1,0,4,30.9,0.158,0,1,1,40.9,Medium,12,Confirmed Fraud
T103787,2025-01-15 22:43:00,C103787,M103787,P2P,11.59,AE,15,0.09,0,1,11,13.8,0.308,0,1,0,20.6,Review Later,48,False Positive
T103788,2025-01-14 11:02:00,C103788,M103788,Card Present,41.53,IN,6,0.409,0,1,6,2221.5,0.075,0,1,0,33.5,Review Later,48,False Positive
T103789,2025-01-02 07:47:00,C103789,M103789,Card Not Present,109.34,AE,18,0.814,0,1,2,3180.8,0.136,0,1,0,51.8,Medium,12,False Positive
T103790,2025-03-09 04:53:00,C103790,M103790,Wire,48.04,IN,23,0.29,0,2,7,10.8,0.19,1,1,0,21.5,Review Later,48,Cleared
T103791,2025-04-10 07:13:00,C103791,M103791,P2P,318.22,IN,11,0.504,1,2,5,7698.2,0.012,0,1,1,52.9,Medium,12,Blocked
T103792,2025-03-20 23:29:00,C103792,M103792,P2P,27.37,SG,17,0.326,0,2,4,3873.3,0.131,0,1,0,29.6,Review Later,48,False Positive
T103793,2025-02-06 16:07:00,C103793,M103793,Card Not Present,308.17,IN,18,0.271,0,0,2,1906.3,0.122,0,1,0,51.9,Medium,12,Cleared
T103794,2025-01-28 17:06:00,C103794,M103794,Card Present,45.0,GB,17,0.254,1,1,3,2210.4,0.377,0,1,0,39.8,Review Later,48,Cleared
T103795,2025-04-19 04:45:00,C103795,M103795,Card Present,459.19,US,18,0.364,1,2,3,3.8,0.117,0,1,0,41.2,Medium,12,Cleared
T103796,2025-02-06 21:58:00,C103796,M103796,P2P,46.36,BR,1,0.144,0,1,4,5216.8,0.077,1,1,0,31.1,Review Later,48,Cleared
T103797,2025-01-24 14:20:00,C103797,M103797,Wire,303.32,UK,5,0.311,0,3,6,20.0,0.359,1,1,0,43.1,Medium,12,Cleared
T103798,2025-01-28 07:55:00,C103798,M103798,Online Banking,32.18,SG,13,0.162,1,1,7,3562.3,0.068,0,1,0,26.9,Review Later,48,Cleared
T103799,2025-01-06 06:09:00,C103799,M103799,Card Not Present,180.99,IN,20,0.393,1,0,3,5.9,0.012,0,1,0,31.0,Review Later,48,False Positive
T103800,2025-03-15 13:51:00,C103800,M103800,Card Not Present,292.04,SG,5,0.229,1,0,4,13.3,0.378,1,1,0,41.9,Medium,12,Cleared
T103801,2025-03-24 22:12:00,C103801,M103801,P2P,1261.3,GB,19,0.429,0,1,3,7803.9,0.259,0,1,1,62.8,Medium,12,Blocked
T103802,2025-01-05 22:30:00,C103802,M103802,Wire,34.34,DE,15,0.298,1,1,4,5731.4,0.121,0,1,0,30.9,Review Later,48,False Positive
T103803,2025-03-10 14:38:00,C103803,M103803,Wire,23.58,SG,9,0.431,0,0,0,2363.1,0.299,0,1,0,34.4,Review Later,48,False Positive
T103804,2025-03-26 21:51:00,C103804,M103804,P2P,53.59,AE,2,0.07,0,0,1,2085.0,0.578,1,1,0,44.3,Medium,12,False Positive
T103805,2025-03-21 17:18:00,C103805,M103805,P2P,195.49,GB,11,0.124,1,3,4,1894.8,0.458,0,1,0,53.5,Medium,12,Cleared
T103806,2025-03-16 07:15:00,C103806,M103806,P2P,276.48,SG,21,0.263,1,1,2,4011.4,0.308,0,1,0,54.9,Medium,12,Cleared
T103807,2025-04-07 15:21:00,C103807,M103807,P2P,64.58,IN,0,0.118,0,1,3,5413.2,0.206,1,1,0,37.6,Review Later,48,Cleared
T103808,2025-04-29 18:58:00,C103808,M103808,P2P,40.72,SG,5,0.543,1,4,5,1521.8,0.554,1,1,0,47.2,Medium,12,Cleared
T103809,2025-04-04 05:57:00,C103809,M103809,Card Present,20.2,BR,22,0.703,0,0,1,2409.9,0.337,0,1,0,38.3,Review Later,48,False Positive
T103810,2025-01-05 12:11:00,C103810,M103810,Card Present,1136.55,AE,1,0.27,0,2,7,460.8,0.114,1,1,1,56.8,Medium,12,Confirmed Fraud
T103811,2025-02-05 10:56:00,C103811,M103811,Card Present,51.65,NG,5,0.429,1,2,5,1423.9,0.201,1,1,0,39.6,Review Later,48,Cleared
T103812,2025-04-08 09:43:00,C103812,M103812,P2P,15.67,US,17,0.498,0,0,7,3262.3,0.304,0,1,0,32.9,Review Later,48,Cleared
T103813,2025-01-30 12:51:00,C103813,M103813,Online Banking,18.25,AE,21,0.673,0,5,9,6117.4,0.487,0,1,0,50.8,Medium,12,Cleared
T103814,2025-04-06 03:50:00,C103814,M103814,Card Present,304.83,SG,2,0.395,0,2,4,3812.3,0.171,1,1,1,54.7,Medium,12,Blocked
T103815,2025-01-30 08:49:00,C103815,M103815,P2P,181.32,IN,15,0.16,0,1,3,2081.9,0.271,0,1,0,49.0,Medium,12,False Positive
T103816,2025-02-23 05:05:00,C103816,M103816,Card Present,52.59,BR,3,0.278,0,2,2,3525.9,0.561,1,1,0,46.7,Medium,12,False Positive
T103817,2025-03-18 02:02:00,C103817,M103817,P2P,80.57,SG,23,0.071,1,2,4,418.9,0.155,1,1,1,38.2,Review Later,48,Blocked
T103818,2025-02-23 12:52:00,C103818,M103818,Online Banking,69.88,US,3,0.526,1,2,5,3115.6,0.068,1,1,0,41.1,Medium,12,False Positive
T103819,2025-02-07 04:38:00,C103819,M103819,P2P,100.93,IN,0,0.283,0,1,5,3190.1,0.216,1,1,0,45.1,Medium,12,Cleared
T103820,2025-01-30 03:51:00,C103820,M103820,Wire,141.53,NG,1,0.288,1,0,1,3342.5,0.163,1,1,1,46.6,Medium,12,Escalated
T103821,2025-01-11 18:16:00,C103821,M103821,Card Present,267.9,DE,2,0.44,0,4,5,3422.8,0.088,1,1,1,51.5,Medium,12,Escalated
T103822,2025-01-01 01:23:00,C103822,M103822,P2P,457.45,NG,15,0.123,1,0,3,1627.8,0.117,0,1,0,52.6,Medium,12,False Positive
T103823,2025-02-18 07:15:00,C103823,M103823,P2P,37.12,US,7,0.391,1,0,3,13.8,0.183,0,1,0,34.7,Review Later,48,Cleared
T103824,2025-04-28 12:39:00,C103824,M103824,P2P,25.31,IN,10,0.232,1,1,3,1515.3,0.443,0,1,0,35.5,Review Later,48,False Positive
T103825,2025-03-03 21:09:00,C103825,M103825,Wire,43.08,SG,6,0.217,1,3,6,2165.8,0.632,0,1,0,45.0,Medium,12,Cleared
T103826,2025-02-17 19:09:00,C103826,M103826,P2P,590.04,IN,13,0.304,0,2,7,2746.3,0.528,0,1,1,66.6,Medium,12,Confirmed Fraud
T103827,2025-01-14 13:04:00,C103827,M103827,P2P,32.4,AE,2,0.464,0,1,3,2054.9,0.191,1,1,0,34.5,Review Later,48,False Positive
T103828,2025-02-14 08:06:00,C103828,M103828,Online Banking,103.39,SG,3,0.484,1,3,7,3105.5,0.397,1,1,0,52.9,Medium,12,False Positive
T103829,2025-02-05 11:48:00,C103829,M103829,Wire,128.26,DE,2,0.136,0,0,2,1372.9,0.1,1,1,1,42.1,Medium,12,Confirmed Fraud
T103830,2025-04-15 06:37:00,C103830,M103830,P2P,17.52,US,9,0.256,1,4,5,3.2,0.183,0,1,0,11.7,Review Later,48,False Positive
T103831,2025-03-21 04:16:00,C103831,M103831,Online Banking,14.66,AE,3,0.103,0,1,3,5666.6,0.561,1,1,0,33.0,Review Later,48,Cleared
T103832,2025-04-06 02:22:00,C103832,M103832,P2P,139.93,BR,8,0.595,1,0,1,2359.1,0.299,0,1,0,54.6,Medium,12,Cleared
T103833,2025-04-13 05:01:00,C103833,M103833,Wire,9.64,SG,19,0.3,1,0,2,2018.1,0.632,0,1,1,36.5,Review Later,48,Confirmed Fraud
T103834,2025-03-21 19:53:00,C103834,M103834,Card Present,37.03,BR,1,0.194,0,3,3,462.9,0.08,1,1,1,29.1,Review Later,48,Confirmed Fraud
T103835,2025-02-04 12:51:00,C103835,M103835,Card Not Present,63.5,GB,16,0.507,1,0,5,2725.9,0.07,0,1,1,39.9,Review Later,48,Confirmed Fraud
T103836,2025-01-09 06:21:00,C103836,M103836,Online Banking,62.52,NG,6,0.218,1,0,2,11398.8,0.475,0,1,0,45.5,Medium,12,Cleared
T103837,2025-01-26 08:00:00,C103837,M103837,Card Present,110.51,BR,2,0.071,0,1,4,2897.1,0.216,1,1,0,42.8,Medium,12,False Positive
T103838,2025-03-03 02:45:00,C103838,M103838,P2P,529.58,US,6,0.27,0,4,6,0.3,0.046,0,1,1,38.7,Review Later,48,Confirmed Fraud
T103839,2025-03-04 21:16:00,C103839,M103839,Wire,84.18,UK,0,0.54,0,1,4,7.2,0.355,1,1,0,35.7,Review Later,48,Cleared
T103840,2025-04-21 00:23:00,C103840,M103840,Card Present,19.48,NG,3,0.488,0,0,2,2279.9,0.134,1,1,0,29.7,Review Later,48,False Positive
T103841,2025-01-31 19:10:00,C103841,M103841,Online Banking,30.32,NG,22,0.191,0,0,1,2620.1,0.266,0,1,0,31.8,Review Later,48,False Positive
T103842,2025-03-03 18:14:00,C103842,M103842,Online Banking,55.93,GB,23,0.576,0,0,5,5687.1,0.247,1,1,0,44.1,Medium,12,False Positive
T103843,2025-01-03 21:55:00,C103843,M103843,Card Not Present,351.76,AE,22,0.125,1,1,2,1181.4,0.091,0,1,0,50.1,Medium,12,Cleared
T103844,2025-03-08 09:08:00,C103844,M103844,Card Present,269.54,SG,10,0.669,0,0,4,3225.0,0.247,0,1,0,59.1,Medium,12,False Positive
T103845,2025-01-17 03:05:00,C103845,M103845,Wire,44.9,NG,4,0.414,0,0,4,2490.0,0.376,1,1,0,42.1,Medium,12,False Positive
T103846,2025-04-03 16:34:00,C103846,M103846,Card Not Present,39.25,GB,15,0.222,0,0,5,1569.1,0.259,0,1,0,34.7,Review Later,48,Cleared
T103847,2025-04-19 17:09:00,C103847,M103847,Card Present,212.75,IN,23,0.277,1,0,0,1740.2,0.148,1,1,0,48.3,Medium,12,Cleared
T103848,2025-01-20 16:42:00,C103848,M103848,Online Banking,830.54,US,4,0.309,0,0,3,29.2,0.213,1,1,1,44.5,Medium,12,Confirmed Fraud
T103849,2025-04-15 09:36:00,C103849,M103849,Card Present,7.25,GB,8,0.402,1,2,5,2409.8,0.266,0,1,0,28.3,Review Later,48,False Positive
T103850,2025-01-12 07:32:00,C103850,M103850,Card Present,274.27,UK,2,0.322,1,5,10,0.8,0.092,1,1,0,45.2,Medium,12,False Positive
T103851,2025-01-14 22:30:00,C103851,M103851,Card Not Present,555.26,NG,5,0.224,0,1,4,1833.3,0.337,1,1,0,60.4,Medium,12,Cleared
T103852,2025-01-24 07:44:00,C103852,M103852,Wire,109.55,GB,23,0.063,1,0,1,6256.5,0.071,1,1,0,39.0,Review Later,48,False Positive
T103853,2025-04-23 18:38:00,C103853,M103853,Online Banking,21.99,SG,3,0.456,1,1,3,491.0,0.291,1,1,1,34.1,Review Later,48,Confirmed Fraud
T103854,2025-02-12 14:10:00,C103854,M103854,Card Present,247.02,AE,0,0.516,0,0,1,8029.9,0.299,1,1,0,56.6,Medium,12,False Positive
T103855,2025-03-21 13:35:00,C103855,M103855,Wire,44.77,US,13,0.122,1,4,7,5.8,0.39,0,1,0,23.0,Review Later,48,Cleared
T103856,2025-01-12 00:54:00,C103856,M103856,Online Banking,20.81,NG,8,0.7,0,0,2,4375.9,0.19,0,1,1,34.8,Review Later,48,Confirmed Fraud
T103857,2025-01-17 04:16:00,C103857,M103857,P2P,339.78,DE,3,0.094,0,0,5,422.9,0.583,1,1,0,61.5,Medium,12,Cleared
T103858,2025-03-28 00:32:00,C103858,M103858,P2P,2.9,SG,14,0.34,0,4,4,538.7,0.083,0,1,0,22.2,Review Later,48,False Positive
T103859,2025-04-01 11:16:00,C103859,M103859,Card Not Present,270.46,DE,6,0.142,1,1,1,4609.0,0.299,0,1,1,52.5,Medium,12,Confirmed Fraud
T103860,2025-01-12 14:39:00,C103860,M103860,Online Banking,35.83,IN,20,0.348,1,2,4,7470.8,0.058,0,1,0,30.5,Review Later,48,False Positive
T103861,2025-03-08 08:48:00,C103861,M103861,Wire,50.25,CA,2,0.334,0,0,2,17.0,0.281,1,1,0,25.0,Review Later,48,False Positive
T103862,2025-01-16 13:24:00,C103862,M103862,Card Not Present,3.7,US,4,0.506,0,0,1,1895.7,0.637,1,1,0,38.7,Review Later,48,False Positive
T103863,2025-03-10 16:21:00,C103863,M103863,Online Banking,298.11,SG,20,0.08,0,4,8,4147.0,0.478,0,1,1,57.4,Medium,12,Blocked
T103864,2025-04-24 02:11:00,C103864,M103864,Online Banking,11.66,IN,17,0.231,1,2,3,6436.9,0.292,0,1,0,27.3,Review Later,48,Cleared
T103865,2025-01-15 11:09:00,C103865,M103865,Card Present,86.73,IN,5,0.147,1,1,3,24.7,0.155,1,1,0,25.1,Review Later,48,False Positive
T103866,2025-01-12 05:38:00,C103866,M103866,Card Not Present,31.92,SG,4,0.132,1,1,4,2910.2,0.094,1,1,0,27.0,Review Later,48,False Positive
T103867,2025-02-27 16:34:00,C103867,M103867,P2P,33.18,GB,18,0.709,0,3,7,1065.6,0.427,0,1,1,44.3,Medium,12,Confirmed Fraud
T103868,2025-02-13 07:53:00,C103868,M103868,Card Present,66.42,IN,9,0.683,1,1,6,1892.7,0.083,0,1,0,43.4,Medium,12,Cleared
T103869,2025-02-20 15:36:00,C103869,M103869,Wire,27.42,IN,2,0.28,1,2,4,6874.0,0.024,1,1,0,26.3,Review Later,48,Cleared
T103870,2025-02-16 00:18:00,C103870,M103870,Card Not Present,8.66,DE,2,0.362,1,2,4,4375.1,0.377,1,1,0,30.8,Review Later,48,False Positive
T103871,2025-03-27 15:51:00,C103871,M103871,P2P,32.67,GB,6,0.128,0,3,4,1085.7,0.295,0,1,0,32.2,Review Later,48,False Positive
T103872,2025-03-27 03:12:00,C103872,M103872,Card Not Present,117.21,AE,4,0.055,1,4,7,7.2,0.337,1,1,0,31.1,Review Later,48,False Positive
T103873,2025-01-22 20:53:00,C103873,M103873,Wire,74.25,BR,0,0.107,1,2,4,1747.7,0.145,1,1,0,37.6,Review Later,48,Cleared
T103874,2025-03-19 01:39:00,C103874,M103874,Wire,189.96,US,1,0.504,0,0,0,6170.0,0.632,1,1,1,63.3,Medium,12,Confirmed Fraud
T103875,2025-01-08 15:58:00,C103875,M103875,P2P,44.15,US,4,0.236,1,3,7,6.2,0.427,1,1,1,25.5,Review Later,48,Confirmed Fraud
T103876,2025-03-01 22:59:00,C103876,M103876,Card Not Present,39.87,SG,19,0.174,0,0,3,11066.0,0.266,0,1,0,34.3,Review Later,48,False Positive
T103877,2025-04-05 04:09:00,C103877,M103877,P2P,5.27,US,4,0.103,0,1,4,31.4,0.249,1,1,0,8.0,Review Later,48,Cleared
T103878,2025-02-26 08:01:00,C103878,M103878,P2P,70.55,AE,16,0.489,0,4,5,3199.8,0.442,0,1,0,50.1,Medium,12,False Positive
T103879,2025-01-27 15:24:00,C103879,M103879,P2P,46.98,IN,8,0.338,0,1,1,1783.5,0.264,0,1,1,38.8,Review Later,48,Confirmed Fraud
T103880,2025-02-15 04:33:00,C103880,M103880,Online Banking,27.94,AE,5,0.304,0,2,2,1535.3,0.313,1,1,0,34.0,Review Later,48,False Positive
T103881,2025-02-10 00:50:00,C103881,M103881,Card Present,1866.42,DE,9,0.358,0,0,0,1149.5,0.063,0,1,0,56.9,Medium,12,False Positive
T103882,2025-03-21 08:55:00,C103882,M103882,Card Not Present,378.55,IN,15,0.742,0,0,1,14.6,0.44,0,1,1,53.6,Medium,12,Escalated
T103883,2025-03-18 10:19:00,C103883,M103883,Card Present,14.6,GB,18,0.28,1,0,1,1461.3,0.077,0,1,1,23.5,Review Later,48,Confirmed Fraud
T103884,2025-03-07 17:15:00,C103884,M103884,P2P,28.5,IN,11,0.445,0,0,1,5928.1,0.286,0,1,1,35.6,Review Later,48,Confirmed Fraud
T103885,2025-03-11 20:23:00,C103885,M103885,Wire,38.45,DE,14,0.452,0,1,4,4396.8,0.264,0,1,0,38.0,Review Later,48,Cleared
T103886,2025-02-05 11:39:00,C103886,M103886,Card Present,20.59,AE,19,0.509,0,1,2,5.9,0.097,0,1,0,14.5,Review Later,48,False Positive
T103887,2025-02-11 01:47:00,C103887,M103887,Card Not Present,92.15,SG,12,0.215,0,0,2,5175.3,0.109,0,1,0,40.8,Medium,12,Cleared
T103888,2025-04-08 07:48:00,C103888,M103888,Card Not Present,224.49,DE,0,0.3,0,2,9,1118.7,0.08,1,1,0,57.3,Medium,12,False Positive
T103889,2025-03-22 01:31:00,C103889,M103889,Card Not Present,47.28,DE,12,0.169,0,1,3,3068.5,0.632,0,1,1,45.6,Medium,12,Confirmed Fraud
T103890,2025-04-04 23:29:00,C103890,M103890,Card Not Present,13.29,GB,1,0.697,0,2,4,4521.6,0.079,1,1,1,29.5,Review Later,48,Confirmed Fraud
T103891,2025-01-21 08:08:00,C103891,M103891,P2P,60.97,AE,11,0.52,0,1,3,325.5,0.269,0,1,0,44.7,Medium,12,Cleared
T103892,2025-04-11 07:05:00,C103892,M103892,Card Not Present,13.61,SG,12,0.166,0,2,3,4625.8,0.075,0,1,0,21.5,Review Later,48,False Positive
T103893,2025-04-16 09:55:00,C103893,M103893,Card Not Present,44.65,UK,22,0.58,1,1,3,5.0,0.122,0,1,0,23.2,Review Later,48,Cleared
T103894,2025-03-18 20:11:00,C103894,M103894,Card Present,119.64,BR,2,0.632,1,2,3,3196.4,0.66,1,1,0,63.1,Medium,12,False Positive
T103895,2025-01-15 22:13:00,C103895,M103895,P2P,235.94,AE,4,0.667,0,3,6,4202.3,0.244,1,1,0,57.1,Medium,12,False Positive
T103896,2025-02-25 07:16:00,C103896,M103896,P2P,278.46,US,17,0.236,1,0,1,30.4,0.216,0,1,0,37.3,Review Later,48,False Positive
T103897,2025-01-26 02:14:00,C103897,M103897,P2P,42.5,AE,16,0.152,0,0,1,2894.1,0.117,0,1,0,30.9,Review Later,48,Cleared
T103898,2025-02-16 19:02:00,C103898,M103898,Wire,134.67,IN,12,0.275,0,1,2,1667.1,0.067,0,1,0,43.8,Medium,12,Cleared
T103899,2025-02-15 03:26:00,C103899,M103899,Card Present,44.99,DE,18,0.151,1,1,3,1125.8,0.228,0,1,0,34.5,Review Later,48,Cleared
T103900,2025-01-28 13:11:00,C103900,M103900,Card Present,256.48,GB,23,0.561,0,1,3,432.1,0.299,1,1,0,57.8,Medium,12,False Positive
T103901,2025-04-30 00:54:00,C103901,M103901,Card Not Present,119.17,SG,2,0.216,1,2,5,2165.0,0.02,1,1,0,40.8,Medium,12,False Positive
T103902,2025-04-10 13:44:00,C103902,M103902,Online Banking,21.25,US,13,0.427,0,1,5,2698.3,0.16,0,1,0,30.1,Review Later,48,False Positive
T103903,2025-01-02 20:12:00,C103903,M103903,Card Not Present,390.97,GB,8,0.255,1,1,2,1106.2,0.632,0,1,1,66.3,Medium,12,Escalated
T103904,2025-03-09 01:30:00,C103904,M103904,P2P,64.57,IN,6,0.366,0,0,4,3267.6,0.135,0,1,0,39.6,Review Later,48,Cleared
T103905,2025-04-11 15:11:00,C103905,M103905,P2P,20.18,AE,23,0.435,1,0,3,4609.6,0.487,1,1,0,38.0,Review Later,48,Cleared
T103906,2025-04-08 18:18:00,C103906,M103906,Card Present,273.49,GB,14,0.492,0,1,3,5061.0,0.07,0,1,1,52.2,Medium,12,Confirmed Fraud
T103907,2025-04-13 11:33:00,C103907,M103907,Card Present,477.09,CA,12,0.272,0,1,3,7.8,0.162,0,1,0,41.2,Medium,12,False Positive
T103908,2025-01-05 07:01:00,C103908,M103908,P2P,6.16,GB,11,0.322,0,1,3,1345.7,0.469,0,1,0,32.0,Review Later,48,False Positive
T103909,2025-04-04 00:30:00,C103909,M103909,Card Present,13.26,US,1,0.671,0,4,9,26.5,0.554,1,1,1,36.0,Review Later,48,Blocked
T103910,2025-04-24 06:01:00,C103910,M103910,Wire,112.06,IN,8,0.186,0,0,5,535.3,0.427,0,1,0,49.9,Medium,12,False Positive
T103911,2025-01-29 09:53:00,C103911,M103911,Card Not Present,89.6,SG,13,0.45,0,1,4,4511.5,0.143,0,1,0,44.9,Medium,12,Cleared
T103912,2025-02-20 13:50:00,C103912,M103912,Card Present,14.86,AE,14,0.099,1,0,1,2847.5,0.187,0,1,1,23.7,Review Later,48,Confirmed Fraud
T103913,2025-04-30 21:57:00,C103913,M103913,Card Present,51.28,NG,14,0.693,0,4,4,968.9,0.046,0,1,0,39.7,Review Later,48,Cleared
T103914,2025-01-05 18:33:00,C103914,M103914,Card Present,82.99,US,3,0.699,0,4,5,5.3,0.487,1,1,0,41.3,Medium,12,Cleared
T103915,2025-04-20 04:14:00,C103915,M103915,Card Present,58.0,DE,5,0.194,1,5,6,1991.2,0.721,1,1,1,50.6,Medium,12,Confirmed Fraud
T103916,2025-03-21 14:20:00,C103916,M103916,Wire,13.01,GB,14,0.828,1,0,4,3183.9,0.271,0,1,0,36.2,Review Later,48,False Positive
T103917,2025-02-20 08:03:00,C103917,M103917,P2P,243.02,AE,23,0.122,0,3,8,2.1,0.213,1,1,0,33.3,Review Later,48,Cleared
T103918,2025-04-04 06:08:00,C103918,M103918,P2P,32.38,US,0,0.135,0,5,8,46.0,0.377,1,1,0,19.2,Review Later,48,False Positive
T103919,2025-03-18 01:39:00,C103919,M103919,P2P,21.03,US,5,0.169,1,2,9,5.1,0.077,1,1,0,19.1,Review Later,48,False Positive
T103920,2025-01-04 04:06:00,C103920,M103920,Card Not Present,8.48,DE,8,0.609,1,2,6,1494.3,0.475,0,1,0,36.8,Review Later,48,False Positive
T103921,2025-03-18 03:26:00,C103921,M103921,Card Present,85.9,GB,2,0.045,1,0,3,2274.8,0.425,1,1,0,45.3,Medium,12,False Positive
T103922,2025-02-13 10:16:00,C103922,M103922,P2P,203.0,AE,8,0.29,1,0,2,41.8,0.259,0,1,0,36.1,Review Later,48,False Positive
T103923,2025-02-26 11:43:00,C103923,M103923,Card Not Present,32.96,BR,1,0.355,1,1,6,2038.8,0.263,1,1,0,34.9,Review Later,48,Cleared
T103924,2025-01-04 17:31:00,C103924,M103924,Online Banking,18.12,US,21,0.245,1,0,2,1607.0,0.461,0,1,1,33.7,Review Later,48,Confirmed Fraud
T103925,2025-01-20 07:52:00,C103925,M103925,P2P,29.46,IN,12,0.227,0,4,6,15.6,0.319,0,1,0,18.5,Review Later,48,Cleared
T103926,2025-04-28 17:04:00,C103926,M103926,Wire,9.75,BR,9,0.13,1,0,2,2634.0,0.148,0,1,0,21.9,Review Later,48,False Positive
T103927,2025-04-02 15:32:00,C103927,M103927,Wire,120.84,AE,19,0.056,0,1,2,1997.5,0.071,0,1,1,39.8,Review Later,48,Escalated
T103928,2025-03-24 21:08:00,C103928,M103928,Online Banking,27.81,BR,20,0.288,1,0,1,1583.3,0.074,0,1,0,27.7,Review Later,48,Cleared
T103929,2025-01-23 04:30:00,C103929,M103929,Card Not Present,45.64,SG,12,0.359,1,1,2,3099.3,0.365,0,1,1,41.2,Medium,12,Escalated
T103930,2025-03-15 06:23:00,C103930,M103930,P2P,181.5,DE,8,0.112,0,1,3,2237.4,0.1,0,1,0,44.0,Medium,12,False Positive
T103931,2025-02-21 02:51:00,C103931,M103931,Wire,276.41,IN,18,0.138,0,4,6,424.9,0.612,0,1,0,60.6,Medium,12,False Positive
T103932,2025-01-08 20:11:00,C103932,M103932,P2P,139.32,SG,9,0.408,0,2,2,4978.8,0.39,0,1,0,54.0,Medium,12,Cleared
T103933,2025-01-24 06:13:00,C103933,M103933,Card Present,20.07,BR,18,0.211,1,3,6,5177.6,0.449,0,1,0,33.6,Review Later,48,Cleared
T103934,2025-04-09 13:29:00,C103934,M103934,Wire,76.97,AE,19,0.673,0,1,3,1445.8,0.23,0,1,0,48.6,Medium,12,Cleared
T103935,2025-03-24 15:28:00,C103935,M103935,P2P,12.84,SG,1,0.337,0,1,4,2092.3,0.155,1,1,1,25.9,Review Later,48,Escalated
T103936,2025-02-24 20:41:00,C103936,M103936,Wire,18.75,IN,19,0.125,0,0,2,1578.3,0.077,0,1,1,22.5,Review Later,48,Blocked
T103937,2025-02-07 06:51:00,C103937,M103937,Card Not Present,29.77,IN,23,0.072,0,4,7,1484.4,0.177,1,1,0,27.6,Review Later,48,Cleared
T103938,2025-01-24 15:46:00,C103938,M103938,Card Present,70.25,BR,1,0.394,0,1,3,2581.1,0.341,1,1,0,46.0,Medium,12,False Positive
T103939,2025-03-13 19:22:00,C103939,M103939,Card Present,240.13,AE,23,0.196,1,0,0,1471.8,0.181,1,1,0,48.5,Medium,12,Cleared
T103940,2025-03-09 13:30:00,C103940,M103940,Card Not Present,36.84,BR,2,0.607,0,1,2,4957.1,0.201,1,1,1,38.3,Review Later,48,Blocked
T103941,2025-04-29 09:13:00,C103941,M103941,Wire,144.13,US,15,0.36,0,1,4,1771.7,0.269,0,1,0,50.6,Medium,12,False Positive
T103942,2025-02-08 20:20:00,C103942,M103942,Card Present,307.5,DE,4,0.215,0,1,2,1236.2,0.136,1,1,0,51.3,Medium,12,False Positive
T103943,2025-03-24 06:18:00,C103943,M103943,P2P,53.18,AE,14,0.188,0,2,5,1650.5,0.378,0,1,0,40.9,Medium,12,False Positive
T103944,2025-04-29 05:05:00,C103944,M103944,Card Not Present,33.98,DE,20,0.038,1,1,3,1237.8,0.155,0,1,0,27.8,Review Later,48,False Positive
T103945,2025-01-16 13:28:00,C103945,M103945,Online Banking,23.12,AE,9,0.444,0,1,5,2055.9,0.442,0,1,0,37.9,Review Later,48,Cleared
T103946,2025-03-18 10:00:00,C103946,M103946,P2P,566.5,IN,22,0.575,0,1,7,6515.3,0.148,0,1,1,61.0,Medium,12,Confirmed Fraud
T103947,2025-03-14 17:55:00,C103947,M103947,P2P,815.22,BR,2,0.46,0,0,0,1020.1,0.427,1,1,0,67.1,Medium,12,False Positive
T103948,2025-03-11 03:08:00,C103948,M103948,Card Present,89.0,US,0,0.7,0,4,6,17.3,0.323,1,1,1,37.9,Review Later,48,Confirmed Fraud
